index,attributenamesnormsorted,attributeabbrsnormsorted,meanmvarnormsorted,minmvarnormsorted,maxmvarnormsorted,DNHistogramMode5varnormsorted,DNHistogramMode10varnormsorted,SBBinaryStatsmeanlongstretch1varnormsorted,DNOutlierIncludep001mdrmdvarnormsorted,DNOutlierIncluden001mdrmdvarnormsorted,COf1ecacvarnormsorted,COFirstMinacvarnormsorted,SPSummarieswelchrectarea51varnormsorted,SPSummarieswelchrectcentroidvarnormsorted,FCLocalSimplemean3stderrvarnormsorted,COtrev1numvarnormsorted,COHistogramAMIeven25varnormsorted,INAutoMutualInfoStats40gaussianfmmivarnormsorted,MDhrvclassicpnn40varnormsorted,SBBinaryStatsdifflongstretch0varnormsorted,SBMotifThreequantilehhvarnormsorted,FCLocalSimplemean1tauresratvarnormsorted,COEmbed2Disttaudexpfitmeandiffvarnormsorted,SCFluctAnal2dfa5012logipropr1varnormsorted,SCFluctAnal2rsrangefit501logipropr1varnormsorted,SBTransitionMatrix3acsumdiagcovvarnormsorted,PDPeriodicityWangth001varnormsorted,meannormsorted
0,EEG_B2,EEG_B2,0.3030607052752842,0.2981470890815801,0.3320519595505782,0.011534613797749614,0.008998499798755822,0.010239972052285147,0.0132575517499116,0.006511374459259916,0.01238606640388774,0.016689961643397564,0.012099555855733652,0.01536964153688993,0.02168187857154538,0.017885783235614242,0.012006014944964961,0.01408862075596034,0.03471216043939791,0.01686975868163208,0.014567678209408685,0.017068523614411708,0.01902192989066386,0.0,0.0,0.019465794164371334,0.018657630771154878,0.04985491057937755
1,EEG_B3,EEG_B3,0.21411430508499096,0.2350045048786875,0.21615229102292782,0.012086253533922859,0.007988501326530445,0.010588582504759957,0.013090959507819962,0.006706259378178467,0.012721218788934108,0.01675454450254513,0.012389849053737674,0.01447124932213456,0.020992286080997204,0.017168364523505283,0.012935190171638728,0.019233108949620888,0.034666225275957564,0.016380317376269462,0.01684095700054329,0.017572673150319358,0.019661267630037994,0.0,0.0,0.01868774001115203,0.018565274426844386,0.039390876940082226
2,EEG_B4,EEG_B4,0.13242100526024,0.1444021291142965,0.11437976054672137,0.01314341305977393,0.012261902885797872,0.012354940884646268,0.012538619463084115,0.00810749204732186,0.01590516644687471,0.016939043361030675,0.012814006866371411,0.014954163518063841,0.019721132313783668,0.016790880421826474,0.014655114937234509,0.014649356152180751,0.03399848671154756,0.017359780581662963,0.013169403918419524,0.018429056562169564,0.017408735176984203,0.0,0.0,0.01860974212751447,0.01820423258680914,0.02852870259777421
3,EEG_B1,EEG_B1,0.086252379511084,0.07958698888796537,0.09869116883487054,0.011905440755891658,0.01004637035191796,0.009949749557367738,0.013551820150539134,0.00668246136535983,0.013881501774121825,0.01732340221841297,0.012041272525096814,0.015699197566192178,0.021877502879167263,0.018168393522822804,0.011419006118493617,0.015247704189626041,0.034202534077392044,0.015132619434129245,0.01478686954729636,0.0179343699724162,0.01844328934738497,0.0,0.0,0.018602626234436342,0.018738442572426517,0.02320660445577645
4,EEG_B5,EEG_B5,0.07594168858724475,0.07739125989635598,0.06396530353544731,0.01304136774259883,0.014096935042246461,0.014134056297276164,0.01619104456138365,0.01259995160010361,0.015628301433140746,0.02049935929178864,0.01292978031591039,0.014226192260506093,0.01838488680235849,0.017968530312615884,0.015710190945550057,0.012637847451570833,0.022353303962281322,0.020174503533499123,0.017297882260427003,0.016984429280457795,0.018732434586115034,0.0,0.0,0.019578122040041578,0.01802721626021401,0.02193978351996535
5,EEG_B6,EEG_B6,0.04767667952732797,0.0491487057259883,0.03469743930820318,0.01974806379138893,0.01791998028225391,0.01750681949264791,0.020681590409614523,0.017073973711234546,0.02001624760475331,0.019293592356296525,0.01609900586243224,0.014578977040818992,0.018222132533122735,0.017136574849982416,0.015110385882778429,0.014907271406294434,0.012965166646705547,0.015450785312348309,0.01550040339102491,0.0166343644505682,0.016620040404412215,0.0,0.0,0.020427864555516293,0.017573130900687364,0.018999567817856045
6,EEG_B7,EEG_B7,0.03334856239050498,0.03933382109561224,0.023595206086987498,0.019929420725788446,0.016395635683600338,0.016715883462543272,0.02022715266718863,0.01749932880017586,0.01908364966375472,0.018450711716321667,0.01705271411736608,0.015993204920564955,0.019319014087765315,0.018666096377628987,0.017261299659864948,0.01832733514053119,0.017953112706198846,0.01249671964012419,0.017923886704827943,0.01869569352446233,0.017365852768313945,0.0,0.0,0.018447802258497487,0.017280119403559408,0.01805448894408733
7,EEG_B8,EEG_B8,0.026974845797066566,0.025790430487485316,0.020801081315221973,0.01697349501896642,0.01567534456314946,0.01676887421393983,0.02017615957238259,0.017383283396267022,0.01974666851243342,0.01784733272791718,0.0176128802498787,0.017247372209492653,0.019467743109173086,0.020112200647062175,0.018492166332535396,0.020278586854688935,0.0176471929261577,0.014975278279024479,0.018344626825515787,0.017784662697154383,0.019543585865365354,0.0,0.0,0.01872467315869447,0.016365214367733562,0.017389347965092262
8,EEG_B9,EEG_B9,0.019354264697029475,0.015128884259762328,0.017249175995322545,0.014605457783253168,0.01532423680699131,0.016655042229458326,0.018892695972130506,0.020204843888625396,0.01761735797917684,0.017346030995147536,0.017442454284835207,0.01672121079735242,0.018915166266474923,0.019307427722211026,0.017377632818652403,0.01776890255907968,0.01158636039571789,0.014189733692837554,0.016478854991137756,0.022079098899910072,0.015272045607643328,0.0,0.0,0.017709763779553273,0.016397786471307345,0.015744977155744414
9,EEG_B10,EEG_B10,0.012971329658712127,0.009384365195498868,0.012242961135768884,0.017468475960666925,0.02046158250945042,0.020433822524651108,0.018652748822267803,0.021537773337812934,0.020016247604753328,0.018697646177768368,0.01761660950814193,0.017013700552240676,0.01760587698413499,0.01994188064033924,0.016626272796184484,0.015576622899113303,0.0084763438603469,0.014187991908832739,0.01800445340713767,0.017226319404854838,0.014793469706684966,0.0,0.0,0.021826280817310587,0.01703768399974438,0.0155120183764967
10,EEG_B23,EEG_B23,0.0013079017855708616,0.0005782858457350614,0.0037086302705614826,0.017489024769057792,0.020871423068017713,0.024321037598164782,0.01773690036916872,0.025927006430729458,0.02277761182067895,0.02313685058301306,0.020746409859406786,0.015358660595376907,0.014607722776908817,0.018087874885196267,0.01676718346354706,0.025028526117949444,0.012082646346718568,0.01926180871495819,0.017126361921987993,0.015425684708954538,0.017535578140535198,0.0,0.0,0.01557986693174445,0.016683651346554095,0.01528586593402145
11,EEG_B21,EEG_B21,0.00186100847831551,0.0014409221902017297,0.0038580577239411443,0.02067152013728101,0.02331782266436324,0.02168033182023475,0.018040813729855443,0.021047072585422183,0.02054629838762564,0.022118225282851425,0.022030977586620745,0.016420892574149575,0.015701869383188082,0.018252454387702614,0.018114474088371045,0.01613044985102703,0.010242118947599911,0.020074641250554477,0.02262647324447315,0.015637146377692392,0.016786229956329463,0.0,0.0,0.017232055539819883,0.017506062603033307,0.015253516751626148
12,EEG_B17,EEG_B17,0.004123717675907104,0.0024513249455260845,0.004429738918994081,0.017305104262018516,0.022394149105964812,0.027352059512539075,0.017412396185813802,0.019546284609402574,0.019977996517329576,0.019450342057910533,0.02204925011040693,0.016469000834077884,0.016672179576272428,0.017201874758794502,0.01734588602850793,0.02041522053097536,0.00853779666574541,0.01604821722601159,0.015753229838760246,0.018705904560846226,0.017292416929293904,0.0,0.0,0.014363708915707978,0.016252655073105134,0.014862018193596466
13,EEG_B20,EEG_B20,0.0025146800242864522,0.0013011431529038882,0.003947076652885073,0.018322703972227152,0.017129700208681143,0.02037715185996311,0.017331384397413562,0.021281875919628643,0.02900525314933947,0.021740803714687108,0.02092569295357871,0.016957948240564954,0.014915415931117481,0.017305584197551467,0.016322867311037957,0.015268045720084429,0.010440643962070914,0.0160406694953239,0.021394941202411824,0.017829242190280804,0.015568499820973018,0.0,0.0,0.018327100072412693,0.017184464618380708,0.014857315550712178
14,EEG_B22,EEG_B22,0.00186100847831551,0.0007196623577448781,0.0037757567076580176,0.017169173373858166,0.021092250074817423,0.020614383603483985,0.01795688184777677,0.02322120762319647,0.021872336084983006,0.021043110627629768,0.021774200993938255,0.017027383663345788,0.015624707876790657,0.017879197747900498,0.018982145229074435,0.015490651147742073,0.010071305230312558,0.020652913540164405,0.019643889746626616,0.01640969657944051,0.015836400406438446,0.0,0.0,0.016391840991315597,0.015873196938222273,0.014839332034831043
15,EEG_B19,EEG_B19,0.0025146800242864522,0.0013011431529038882,0.004057830005143328,0.016697886266616474,0.01933399018336892,0.022515181482283837,0.01813481169226662,0.018974018919291215,0.03241688585146918,0.02245584002478923,0.02038481568198902,0.018468577536802182,0.01482163826601489,0.016473458200175387,0.01760781275849281,0.01854418353126667,0.009516251534964588,0.014075937137854102,0.018419038722481938,0.01478430995585554,0.016378135135820975,0.0,0.0,0.015342146536330831,0.01748792117825806,0.014828259751149047
16,EEG_B24,EEG_B24,0.0013745260008332916,0.0005782858457350614,0.0032251513170309565,0.02086387206419455,0.021619467615410465,0.023456257974678728,0.018148522584887562,0.025573032483922075,0.022630071912044344,0.01745306345736656,0.019440617144095743,0.014736697010414865,0.013571754838589451,0.017226490579642036,0.014947993505049103,0.02072111109277386,0.013219631450959531,0.015093719591354237,0.016791049508076535,0.017166370061686163,0.017411585357977793,0.0,0.0,0.017460908750118083,0.01620084206446664,0.014756440888452304
17,EEG_B18,EEG_B18,0.0032689164234836533,0.0014409221902017297,0.004427288856729532,0.01899491500813932,0.016086939988107847,0.02156649983575321,0.017983134942647614,0.018757648727961616,0.021152851345345364,0.01818362608143256,0.021798164279750936,0.01803665397640497,0.016214499242778478,0.017471379803326838,0.017981111311893956,0.020802477214607387,0.007519277699032081,0.014967730548336833,0.01821726616564858,0.017620430657806153,0.016908246151305498,0.0,0.0,0.015003586776554211,0.015910166962953713,0.014412549367608081
18,EEG_B11,EEG_B11,0.007923393046973976,0.005339559224777499,0.007307508289574902,0.01383217399645331,0.012443236734442142,0.019342605569965813,0.0182198502392497,0.02062142947862342,0.019185652563551404,0.016360110058441693,0.01757988055176605,0.015488289456325799,0.01723053356373513,0.017671932674769377,0.016731755069257538,0.01915481324747928,0.008938890277149116,0.02037713107272989,0.01654183551468372,0.015305045817332276,0.016219326417492883,0.0,0.0,0.019456659351003998,0.016645719276569465,0.014316693259693935
19,EEG_B37,EEG_B37,2.5280886713832655e-5,0.0,4.752593898043551e-5,0.017816697130522686,0.01790421487070382,0.020871486878778482,0.016164130405618593,0.019265454302065787,0.022615500069216216,0.018625134988086028,0.019786284440711694,0.01627695203409006,0.01577851010540016,0.01624464288814017,0.018594431126422794,0.015063479008116285,0.017348929959399705,0.015750372161182365,0.019438838271880036,0.015507813578984227,0.0182193240820112,0.0,0.0,0.018355444684873677,0.017888132003603546,0.014303543192620071
20,EEG_B33,EEG_B33,0.00012584573994012864,0.0,0.00017611469073404266,0.01980766301739047,0.02443509872933292,0.015369280525432733,0.018426388514092746,0.020524032156291016,0.02078855527464285,0.01141696114358242,0.018125035383843358,0.019304041164019244,0.01467198153832435,0.015407608516670605,0.01886121225009667,0.017966560826741196,0.01960856761652898,0.0214941952145065,0.018357235543473235,0.01476693969145693,0.015846175064409596,0.0,0.0,0.014119137710944418,0.01759333385100525,0.014287678566538387
21,EEG_B34,EEG_B34,5.028242661314798e-5,0.0,0.00017611469073404266,0.02048880162623164,0.023552783111356446,0.016976666651129242,0.018120896768505517,0.019429787834224582,0.018345950120581992,0.0171009134427817,0.01880388058007955,0.015197846500223733,0.015081908013513636,0.014176092946179756,0.01853687808778423,0.018794038933689305,0.01919532601015114,0.018709082590752733,0.01653735590314924,0.016330830613426425,0.016129339709488377,0.0,0.0,0.016453014735171897,0.016896263347518925,0.014203362185731492
22,EEG_B26,EEG_B26,0.0006286700060716131,0.00014457146143376535,0.0016210718421746856,0.016380554508656203,0.018154014319760044,0.02033176626270216,0.017815267913992055,0.023405087680695998,0.017517176559733644,0.01704012957534871,0.019002097614336445,0.01822809526237186,0.013982273578996028,0.01617653883965582,0.01630566867419746,0.018013000924580153,0.01591180595677493,0.019712930772214123,0.0156855286858772,0.017150602307407614,0.016657361405564397,0.0,0.0,0.017706075162519437,0.015907830567338674,0.01413912479529612
23,EEG_B35,EEG_B35,5.028242661314798e-5,0.0,0.00012371497198011372,0.02008053054184236,0.01905703709874953,0.016297845312636876,0.015805206985037776,0.018996768031255842,0.02099802551529683,0.020653961737216193,0.0185177448454147,0.01713411619813337,0.01510131000956993,0.014293618352736388,0.01702837775458174,0.01714522355917682,0.019469562430920833,0.01636580250956238,0.01644028167140808,0.015706596371224388,0.01819315969622451,0.0,0.0,0.01802834295148378,0.017730219147036926,0.014128709124724099
24,EEG_B25,EEG_B25,0.0008553599460525502,0.00014457146143376535,0.0024406044972763307,0.016779529816845367,0.017097045301266846,0.01939461501115139,0.01857426538775683,0.02404778878266304,0.022478889042702774,0.013501946900666938,0.01945682717516112,0.015796379239582704,0.013798921856641326,0.015859907876173324,0.01727850777932094,0.01724501219916124,0.013964215255691572,0.015467041963060264,0.017757162645824158,0.01731457282071946,0.018397880237113962,0.0,0.0,0.017136654477932778,0.016772709249996364,0.014062416356967804
25,EEG_B12,EEG_B12,0.00459036652955858,0.0028786494309795125,0.004483772012590992,0.012562675373104515,0.016272611613449436,0.020027805424830063,0.017567200324749673,0.019874835606822353,0.016861443632468998,0.015683724359696446,0.017301651191628905,0.016500950895064582,0.017000686017818425,0.015153968077675028,0.01704905386925739,0.017629198463101434,0.012355196454616022,0.017527572440796745,0.017969122570314227,0.017588383962050667,0.01703602972138208,0.0,0.0,0.020254765679799596,0.017054176204085534,0.014048953594233648
26,EEG_B16,EEG_B16,0.004123717675907104,0.0024513249455260845,0.00454481281115957,0.015276705354344958,0.015319411550269313,0.02536417035250876,0.017573329420201057,0.020920516679103374,0.018187481329826404,0.017988225768461697,0.019853528239960352,0.0157551141717691,0.016054513359039176,0.016465430143838743,0.014987102711856569,0.01761806819171853,0.00892748130192204,0.017784775878846113,0.016588111343855218,0.016238217924004393,0.01720522071701292,0.0,0.0,0.015032097020907357,0.016152602366768763,0.014016478370352303
27,EEG_B15,EEG_B15,0.0032689164234836533,0.0024513249455260845,0.004283446491522671,0.01810378712616791,0.01616908860316564,0.025757430419586166,0.01801125043376612,0.020123390719028623,0.018180195408412345,0.016482999181730223,0.01793681345729259,0.014156758753962941,0.015245288195232128,0.017080100376230922,0.015515148602295485,0.018690028466628577,0.007325484989888366,0.01757111704091798,0.015642458516480294,0.017607035613538723,0.01637241161933152,0.0,0.0,0.01464654839354197,0.017365741431097297,0.013919470608353128
